X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-71.848718,45.366454,0,Dewhurst Dining Hall,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Hamilton Building,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Johnson Science Building,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Kuehner Residence,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Library Learning Commons,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Plâtre - Crépis,Rapport 351 BAPE 2020,LSST RSST et CSTC*,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Plâtre - Crépis,LSST RSST et CSTC*,Établissement scolaire
-71.845643,45.364664,0,Mackinnon Residence,Université Bishop's,6 All. Mackinnon,Sherbrooke,Québec,J1M 0C8,Tous ou plusieurs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.364664","-71.845643",J1M 0C8,Tous ou plusieurs,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Marjorie Donald House,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Mcgreer,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Plâtre - Crépis,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Plâtre - Crépis,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Munster Residence,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Nicolls Building,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.847996,45.36532,0,Norton Pollack Residence,Université Bishop's,,Sherbrooke,Québec,J1M 0C8,Calorifuge - Plâtre - Crépis,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.365320","-71.847996",J1M 0C8,Calorifuge - Plâtre - Crépis,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Price Sports Centre,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 0C8,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 0C8,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.848718,45.366454,0,Salle Bandeen Hall,Université Bishop's,2600 Rue College,Sherbrooke,Québec,J1M 1Z7,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.366454","-71.848718",J1M 1Z7,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.62072,45.501344,0,2910  Boul. Édouard-Montpetit,Université de Montréal,2910 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J7,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.501344","-73.620720",H3T 1J7,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.619228,45.502942,0,3050 Boul. Édouard-Montpetit,,,,,,,,,,,,,,,
-73.614962,45.504338,0,Centrale Thermique,Université de Montréal,2787 Chemin Des Services,Montréal,Québec,H3T 1J4,Plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.504338","-73.614962",H3T 1J4,Plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.613725,45.50884,0,Cepsum (Stade D'Hiver Centre D'Éducation Physique Et Des Sports Corridor),Université de Montréal,2100 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.508840","-73.613725",H3T 1J4,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.617661,45.500829,0,Garage Louis-Colin,Université de Montréal,5255 Av. Louis-Colin,Montréal,Québec,H3T 1N8,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.500829","-73.617661",H3T 1N8,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.614962,45.504338,0,Pavillon De La Direction Des Immeubles,Université de Montréal,2787 Chem. Des Services,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.504338","-73.614962",H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.621858,45.504752,0,Pavillon De La Faculté De L'Aménagement,Université de Montréal,2940 Chem. De La Côte-Sainte-Catherine,Montréal,Québec,H3T 1B9,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.504752","-73.621858",H3T 1B9,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.610401,45.50943,0,Pavillon De La Faculté De Musique Et Salle Claude-Champagne,Université de Montréal,200 Av. Vincent-D'Indy,Montréal,Québec,H2V 2T2,Murs plafonds calorifuges autres,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.509430","-73.610401",H2V 2T2,Murs plafonds calorifuges autres,LSST RSST et CSTC,Établissement scolaire
-73.615115,45.507307,0,Pavillon J.-A. Desève,Université de Montréal,2332 Bd Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.507307","-73.615115",H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.62072,45.501344,0,Pavillon Jean-Marc-Léger,Université de Montréal,2910 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J7,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.501344","-73.620720",H3T 1J7,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.618006,45.50916,0,Pavillon Marguerite-D'Youville Et Pavillon Lilliane De Stewart,Université de Montréal,2375 Chem. De La Côte-Sainte-Catherine,Montréal,Québec,H3T 1A8,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.509160","-73.618006",H3T 1A8,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.611815,45.510075,0,Pavillon Marie-Victorin,Université de Montréal,90 Av. Vincent-D'Indy,Montréal,Québec,H2V 2S9,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.510075","-73.611815",H2V 2S9,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.61806,45.500012,0,Pavillon Maximilien Caron 3200 Jean-Brillant Et Pavillon Lionel Groulx,Université de Montréal,3200 Jean-Brillant,Montréal,Québec,H3T 1N8,Plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.500012","-73.618060",H3T 1N8,Plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.61655,45.500951,0,Pavillon René-J.-A.- Lévesque,Université de Montréal,2905 Chem. Des Services,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.500951","-73.616550",H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.618725,45.503275,0,Pavillon Roger-Gaudry,Université de Montréal,2900 Bd Édouard-Montpetit ·,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.503275","-73.618725",H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.619897,45.497885,0,Pavillon Samuel-Bronfman,Université de Montréal,3000 Rue Jean-Brillant,Montréal,Québec,H3T 1N7,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.497885","-73.619897",H3T 1N7,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.616076,45.506253,0,Pavillon Thérèse-Casgrain,Université de Montréal,2450 Boul. Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.506253","-73.616076",H3T 1J4,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.614347,45.502375,0,Poste D'Alimentation De L'Hydro-Québec,Université de Montréal,2950 Chemin Des Services,Montréal,Québec,H3T 1J3,Murs plafonds calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.502375","-73.614347",H3T 1J3,Murs plafonds calorifuges,LSST RSST et CSTC,Établissement scolaire
-73.616006,45.50633,0,Résidence A Et Annexe,Université de Montréal,2442 Bd Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.506330","-73.616006",H3T 1J4,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.615203,45.507211,0,Résidence C,Université de Montréal,2350 Bd Édouard-Montpetit,Montréal,Québec,H3T 1J4,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.507211","-73.615203",H3T 1J4,Murs,LSST RSST et CSTC,Établissement scolaire
-72.964922,45.620425,0,Hôpital Équin,Université de Montréal,1425 Rue Des Vétérinaires,Saint-Hyacinthe,Québec,J2S 8H5,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.620425","-72.964922",J2S 8H5,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-74.003851,45.989205,0,Hôtellerie - St-Hippolyte,Université de Montréal,592 Chemin Du Lac Croche,St-Hippolyte,Québec,J8A 3K9.,Plafonds autres,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.989205","-74.003851",J8A 3K9.,Plafonds autres,LSST RSST et CSTC,Établissement scolaire
-74.003851,45.989205,0,Pavillon Étienne-Magnin,Université de Montréal,592 Chemin Du Lac Croche,St-Hippolyte,Québec,J8A 3K9.,Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.989205","-74.003851",J8A 3K9.,Plafonds,LSST RSST et CSTC,Établissement scolaire
-72.96428,45.619945,0,1325 Rue Des Vétérinaires,Université de Montréal,1325 Rue Des Vétérinaires,St-Hyacinthe,Québec,J2S 6N8,Autres calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.619945","-72.964280",J2S 6N8,Autres calorifuge,LSST RSST et CSTC,Établissement scolaire
-72.963048,45.619836,0,3190  Sicotte (Ing),Université de Montréal,3190 Sicotte,St-Hyacinthe,Québec,J3Y 5V7,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.619836","-72.963048",J3Y 5V7,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-72.963638,45.619466,0,Pavillon Principal - St-Hyacinthe,Université de Montréal,3200 Rue Sicotte,St-Hyacinthe,Québec,J2S 2M2,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.619466","-72.963638",J2S 2M2,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Bibliothèque du Frère-Théode,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2X9,Murs et calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2X9,Murs et calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Centrale D'Énergie (Thermique),Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs calorifuges et isolants,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs calorifuges et isolants,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Centre Culturel Pavillon,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Centre Sportif,Université de Sherbrooke,2500 Bd de l'Université,Sherbrooke,Québec,J1K 2R1,Calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Centre universitaire de formation en environnement,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs et calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs et calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,École De Musique,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2X9,Calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2X9,Calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.863047,45.447654,0,Faculté de médecine et des sciences de la santé,Université de Sherbrooke,3001 12 Ave N Immeuble X1,Sherbrooke,Québec,J1H 5N4,Plafonds et Calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.447654","-71.863047",J1H 5N4,Plafonds et Calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Faculté D'Éducation,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Plafonds calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Plafonds calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon A7,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon Albert-Leblanc,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon De La Vie Étudiante Pavillon,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon Georges-Cabana,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 0A5,Murs plafonds calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 0A5,Murs plafonds calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon J.-Armand-Bombardier,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs plafonds et calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs plafonds et calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon John-S.-Bourque,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Résidence Pavillon,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,G4Z 3A8,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",G4Z 3A8,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Résidence Pavillon,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,G4Z 3A8,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",G4Z 3A8,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Résidence Pavillon,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,G4Z 3A8,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",G4Z 3A8,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92258,45.380148,0,Résidences G,Université de Sherbrooke,Voie 9,Sherbrooke,Québec,J1K 2X9,Murs plafonds calorifuges et plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.380148","-71.922580",J1K 2X9,Murs plafonds calorifuges et plancher,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Sciences (Chimie),Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Quelques calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Quelques calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,USherbrooke International,Université de Sherbrooke,2500 Bd De L'Université,Sherbrooke,Québec,J1K 2R1,Murs plafonds et calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs plafonds et calorifuges,LSST RSST et CSTC,Établissement scolaire
-71.92648,45.38292,0,Pavillon A1,Université de Sherbrooke,2500 Boul. De L’Université,Sherbrooke,Québec,J1K 2R1,Murs plafonds calorifuges et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.382920","-71.926480",J1K 2R1,Murs plafonds calorifuges et planchers,LSST RSST et CSTC,Établissement scolaire
-71.222741,46.81358,0,Édifice Henri-Julien,Université du Québec (siège social),475 Rue Du Parvis,Québec,Québec,G1K 9H7,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.813580","-71.222741",G1K 9H7,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.049949,48.425163,0,Pavillon Du Grand Séminaire,Université du Québec à Chicoutimi,574 Rue Jacques-Cartier E,Chicoutimi,Québec,G7H 1Z5,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.425163","-71.049949",G7H 1Z5,Murs,LSST RSST et CSTC,Établissement scolaire
-71.056882,48.418882,0,Pavillon Principal,Université du Québec à Chicoutimi,555 Bd De L'Université,Chicoutimi,Québec,G7H 2B1,Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.418882","-71.056882",G7H 2B1,Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.56065,45.512368,0,1250 Rue Sanguinet,Université du Québec à Montréal,1250 Rue Sanguinet,Montréal,Québec,H2X 3E7,Plâtre plafond composé gypse crépi calorifuge ciment,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.512368","-73.560650",H2X 3E7,Plâtre plafond composé gypse crépi calorifuge ciment,LSST RSST et CSTC,Établissement scolaire
-73.56105,45.513922,0,Athanase-David,Université du Québec à Montréal,1430 Rue Saint-Denis,Montréal,Québec,H2X 3J8,Flocage poutre,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513922","-73.561050",H2X 3J8,Flocage poutre,LSST RSST et CSTC,Établissement scolaire
-73.559753,45.511953,0,Centre Sportif,Université du Québec à Montréal,1212 Rue Sanguinet,Montréal,Québec,H2X 3E7,Calorifuge(raccord soupape coude),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.511953","-73.559753",H2X 3E7,Calorifuge(raccord soupape coude),LSST RSST et CSTC,Établissement scolaire
-73.567915,45.520521,0,Danse,Université du Québec à Montréal,840 Rue Cherrier,Montréal,Québec,H2L 1H4,Mur ciment plâtre plâtre plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.520521","-73.567915",H2L 1H4,Mur ciment plâtre plâtre plafond,LSST RSST et CSTC,Établissement scolaire
-73.561641,45.512618,0,Du Faubourg,Université du Québec à Montréal,279 Rue Sainte-Catherine Est,Montréal,Québec,H2X 1L5,Structure intérieur mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.512618","-73.561641",H2X 1L5,Structure intérieur mur,LSST RSST et CSTC,Établissement scolaire
-73.560461,45.513773,0,Hubert-Aquin,Université du Québec à Montréal,400 Rue Sainte-Catherine Est,Montréal,Québec,H2L 2C5,Calorifuge(raccord soupape coude)TVA,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513773","-73.560461",H2L 2C5,Calorifuge(raccord soupape coude)TVA,LSST RSST et CSTC,Établissement scolaire
-73.560603,45.51383,0,Judith-Jasmin,Université du Québec à Montréal,405 Rue Sainte-Catherine E,Montréal,Québec,H2L 2C4,Calorifuge(raccord soupape coude)TVA,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513830","-73.560603",H2L 2C4,Calorifuge(raccord soupape coude)TVA,LSST RSST et CSTC,Établissement scolaire
-73.561995,45.514519,0,Maisonneuve,Université du Québec à Montréal,405 Boul. De Maisonneuve Est,Montréal,Québec,H2L 4J5,Calorifuge(raccord soupape coude),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.514519","-73.561995",H2L 4J5,Calorifuge(raccord soupape coude),LSST RSST et CSTC,Établissement scolaire
-73.560549,45.513672,0,Saint-Denis,Université du Québec à Montréal,1290 RueSaint-Denis,Montréal,Québec,H2X 3R9,Plâtre plafond composé gypse crépi TVA,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513672","-73.560549",H2X 3R9,Plâtre plafond composé gypse crépi TVA,LSST RSST et CSTC,Établissement scolaire
-73.562229,45.511939,0,Sainte-Catherine,Université du Québec à Montréal,209 Rue Sainte-Catherine,Montréal,Québec,H2X 1L1,Plâtre plafondcolonne composé gypse  TVA,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.511939","-73.562229",H2X 1L1,Plâtre plafondcolonne composé gypse  TVA,LSST RSST et CSTC,Établissement scolaire
-73.561345,45.512969,0,Sciences De La Gestion,Université du Québec à Montréal,315 Rue Sainte-Catherine Est,Montréal,Québec,H2X 3X2,Calorifuge(raccord soupape coude),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.512969","-73.561345",H2X 3X2,Calorifuge(raccord soupape coude),LSST RSST et CSTC,Établissement scolaire
-73.570566,45.509908,0,Sherbrooke,Université du Québec à Montréal,200 Rue Sherbrooke Oues,Montréal,Québec,H2X 3P2,Plâtre plafond composé gypse crépi flocage,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.509908","-73.570566",H2X 3P2,Plâtre plafond composé gypse crépi flocage,LSST RSST et CSTC,Établissement scolaire
-73.558408,45.512839,0,Thérèse-Casgrain,Université du Québec à Montréal,455 Boul. René-Lévesque Est,Montréal,Québec,H2L 4Y2,Flocage poutre calorifuge(raccord soupape coude),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.512839","-73.558408",H2L 4Y2,Flocage poutre calorifuge(raccord soupape coude),LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile A,Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile B,Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile C,Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile D,Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile E,Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
-68.513727,48.453607,0,Aile F  (Partie 1),Université du Québec à Rimouski,300 Allée Des Ursulines,Rimouski,Québec,G5L 3A1,Murs plafonds planchers calorifuges,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.453607","-68.513727",G5L 3A1,Murs plafonds planchers calorifuges,LSST RSST et CSTC,Établissement scolaire
